Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,210.8333282470703,242.2916717529297,138.375,163.375,96.44093322753906,435412312.0
2008-02-01,165.8333282470703,189.5,151.75,168.3333282470703,99.36786651611328,214871532.0
2008-03-01,166.3333282470703,171.75,134.4166717529297,163.8333282470703,97.99813842773438,178582444.0
2008-04-01,165.8333282470703,169.0833282470703,151.6666717529297,163.9583282470703,98.07291412353516,161968395.0
2008-05-01,163.9583282470703,169.0833282470703,140.0833282470703,143.625,85.91036987304688,196146739.0
2008-06-01,143.625,144.625,123.33333587646484,126.58333587646484,75.71678924560547,152008941.0
2008-07-01,126.75,164.0833282470703,125.0,141.9583282470703,84.9134521484375,193230639.0
2008-08-01,143.4166717529297,158.125,138.625,145.75,87.18146514892578,131608506.0
2008-09-01,144.9583282470703,160.0,132.5,143.25,86.08810424804688,166568439.0
2008-10-01,144.1666717529297,153.25,94.16666412353516,117.58333587646484,70.66333770751953,203816420.0
2008-11-01,120.83333587646484,138.6666717529297,108.66666412353516,132.875,79.85311889648438,182600527.0
2008-12-01,131.6666717529297,160.0,126.0,150.5,90.44511413574219,168873061.0
2009-01-01,150.5,160.9166717529297,137.7083282470703,158.0416717529297,94.97736358642578,154038262.0
2009-02-01,157.0833282470703,157.9166717529297,142.5833282470703,154.1666717529297,94.02519989013672,110950832.0
2009-03-01,151.6666717529297,155.75,139.375,149.875,91.40776824951172,140083043.0
2009-04-01,150.4166717529297,171.5,146.7083282470703,158.3333282470703,96.56639099121094,153717012.0
2009-05-01,158.3333282470703,187.5,154.7083282470703,179.5,109.47586059570312,176212030.0
2009-06-01,182.3333282470703,194.1666717529297,151.6666717529297,162.5416717529297,99.1330795288086,287003313.0
2009-07-01,165.5833282470703,187.5,157.0833282470703,179.6666717529297,109.57746887207031,148852318.0
2009-08-01,179.25,183.7083282470703,167.5416717529297,176.9583282470703,107.9256820678711,101181574.0
2009-09-01,177.0833282470703,179.4166717529297,169.375,178.125,108.63723754882812,80964088.0
2009-10-01,177.9166717529297,185.0,170.9166717529297,177.0,108.36982727050781,82779209.0
2009-11-01,177.0,183.4166717529297,168.0833282470703,174.8333282470703,107.04327392578125,67347332.0
2009-12-01,175.8333282470703,201.125,171.0416717529297,196.375,120.23233032226562,94269374.0
2010-01-01,196.375,199.0833282470703,175.2916717529297,178.5833282470703,109.33922576904297,109979216.0
2010-02-01,180.8333282470703,180.8333282470703,164.1666717529297,169.2083282470703,103.59933471679688,84033048.0
2010-03-01,169.2083282470703,173.625,165.0416717529297,172.7083282470703,105.74221801757812,84789561.0
