Date,Open,High,Low,Close,Adj Close,Volume
2008-03-01,263.75,265.0,189.375,198.75,194.7062530517578,138603639.0
2008-04-01,201.875,259.25,194.6875,246.65625,241.6378173828125,129996051.0
2008-05-01,246.65625,310.0,231.0,232.89999389648438,228.16143798828125,176327638.0
2008-06-01,238.0,238.89999389648438,135.1999969482422,136.64999389648438,133.86973571777344,122561978.0
2008-07-01,140.0,189.6999969482422,116.1500015258789,165.60000610351562,162.23072814941406,240861606.0
2008-08-01,162.5,176.60000610351562,152.0,157.35000610351562,154.14859008789062,99648375.0
2008-09-01,156.6999969482422,178.1999969482422,141.0,153.3000030517578,150.1809844970703,136015929.0
2008-10-01,154.8000030517578,157.0,81.0,102.4000015258789,100.31658172607422,84355675.0
2008-11-01,108.0,130.0,95.44999694824219,110.5,108.25178527832031,78388085.0
2008-12-01,115.0999984741211,128.75,101.55000305175781,119.94999694824219,117.50951385498047,87900653.0
2009-01-01,121.5,127.94999694824219,95.5,106.4000015258789,104.23519897460938,75329807.0
2009-02-01,105.0,109.0,95.0,99.94999694824219,97.91642761230469,44106193.0
2009-03-01,99.0,112.9000015258789,89.3499984741211,102.3499984741211,100.2676010131836,74478546.0
2009-04-01,102.0,134.85000610351562,101.25,124.1500015258789,121.62406158447266,123252165.0
2009-05-01,124.1500015258789,185.75,124.1500015258789,180.89999389648438,177.21942138671875,149723250.0
2009-06-01,184.0,210.0,165.14999389648438,167.5,164.09207153320312,209299262.0
2009-07-01,170.1999969482422,180.5,139.1999969482422,168.1999969482422,164.77781677246094,118571650.0
2009-08-01,170.60000610351562,172.14999389648438,153.60000610351562,161.39999389648438,158.1161651611328,66951542.0
2009-09-01,162.0,175.0,157.5,167.85000610351562,164.43495178222656,61965937.0
2009-10-01,168.0,168.75,137.6999969482422,138.4499969482422,135.63311767578125,43058812.0
2009-11-01,139.0,155.25,133.5500030517578,142.8000030517578,139.8946075439453,43229421.0
2009-12-01,143.89999389648438,164.8000030517578,141.0,155.10000610351562,151.94436645507812,53894873.0
2010-01-01,155.64999389648438,164.39999389648438,140.89999389648438,145.9499969482422,142.9805145263672,38879909.0
2010-02-01,146.0,149.60000610351562,136.0,138.10000610351562,135.2902374267578,22011906.0
2010-03-01,138.10000610351562,154.5500030517578,138.10000610351562,149.4499969482422,146.4093017578125,32739822.0
2010-04-01,150.5500030517578,165.60000610351562,150.0,162.85000610351562,159.53668212890625,42580687.0
2010-05-01,163.0,163.85000610351562,133.0,156.3000030517578,153.1199493408203,76260257.0
2010-06-01,155.0500030517578,181.6999969482422,150.5,171.39999389648438,167.9127197265625,127540304.0
2010-07-01,171.5,190.0,163.4499969482422,163.8000030517578,160.46734619140625,91432455.0
2010-08-01,164.5,165.6999969482422,147.60000610351562,152.3000030517578,149.20132446289062,35101366.0
2010-09-01,152.9499969482422,165.0,151.85000610351562,160.8000030517578,157.52838134765625,32025074.0
2010-10-01,161.0,171.35000610351562,151.5,157.0500030517578,153.8546905517578,35020743.0
2010-11-01,158.6999969482422,192.8000030517578,151.1999969482422,160.1999969482422,156.94058227539062,130879665.0
2010-12-01,159.5,164.89999389648438,147.6999969482422,158.14999389648438,154.9322967529297,43994597.0
2011-01-01,158.25,162.1999969482422,133.1999969482422,135.10000610351562,132.3512725830078,45835001.0
2011-02-01,136.0,136.60000610351562,106.0,110.3499984741211,108.1048355102539,82742718.0
2011-03-01,111.0,131.85000610351562,110.0999984741211,130.39999389648438,127.74689483642578,87269646.0
2011-04-01,131.5,137.4499969482422,125.55000305175781,130.6999969482422,128.04078674316406,33450639.0
2011-05-01,129.5500030517578,131.5,107.8499984741211,118.0,115.59918975830078,40549042.0
2011-06-01,118.5999984741211,122.5999984741211,107.4000015258789,115.9000015258789,113.54191589355469,37950928.0
2011-07-01,116.4000015258789,119.9000015258789,110.5999984741211,111.94999694824219,109.67227935791016,29331182.0
2011-08-01,112.0999984741211,113.94999694824219,76.75,84.8499984741211,83.12364959716797,58889311.0
2011-09-01,84.8499984741211,87.25,75.0999984741211,76.75,75.1884536743164,78359207.0
2011-10-01,76.4000015258789,95.9000015258789,75.9000015258789,95.5,93.55696868896484,41356653.0
2011-11-01,94.5,105.9000015258789,84.30000305175781,85.44999694824219,83.71144104003906,61375010.0
2011-12-01,88.19999694824219,91.94999694824219,68.5,70.94999694824219,69.50645446777344,65202102.0
2012-01-01,71.4000015258789,104.69999694824219,69.1500015258789,101.1500015258789,99.0920181274414,105689447.0
2012-02-01,102.0,133.5,97.30000305175781,119.44999694824219,117.01968383789062,174412650.0
2012-03-01,118.80000305175781,139.39999389648438,112.4000015258789,117.1500015258789,114.7664794921875,236928697.0
2012-04-01,118.0,123.69999694824219,99.25,107.05000305175781,104.87197875976562,86162920.0
2012-05-01,107.44999694824219,108.1500015258789,88.25,93.5999984741211,91.69562530517578,87399127.0
2012-06-01,94.0,108.0999984741211,87.0,106.8499984741211,104.67604064941406,101647035.0
2012-07-01,107.6500015258789,111.3499984741211,86.69999694824219,91.25,89.39344024658203,82310440.0
2012-08-01,91.9000015258789,94.9000015258789,75.19999694824219,76.19999694824219,74.64964294433594,102617566.0
2012-09-01,76.80000305175781,100.55000305175781,75.5999984741211,98.19999694824219,96.20203399658203,107542032.0
2012-10-01,98.19999694824219,106.69999694824219,90.30000305175781,92.44999694824219,90.56902313232422,88357867.0
2012-11-01,92.3499984741211,99.9000015258789,87.80000305175781,97.19999694824219,95.22238159179688,66381201.0
2012-12-01,97.44999694824219,102.80000305175781,91.0,93.3499984741211,91.45071411132812,175349988.0
2013-01-01,93.75,98.5,88.25,92.25,90.37309265136719,115933060.0
2013-02-01,92.19999694824219,93.25,71.0,71.9000015258789,70.4371337890625,110223389.0
2013-03-01,72.0,76.5,58.54999923706055,61.5,60.24872970581055,85214903.0
2013-04-01,62.45000076293945,77.8499984741211,61.5,71.3499984741211,69.89832305908203,153331190.0
2013-05-01,71.3499984741211,83.0999984741211,68.5,68.8499984741211,67.44918823242188,208808129.0
2013-06-01,68.75,71.8499984741211,60.349998474121094,64.5999984741211,63.2856559753418,112007754.0
2013-07-01,64.3499984741211,81.94999694824219,64.30000305175781,73.0,71.51475524902344,280581681.0
2013-08-01,72.69999694824219,76.69999694824219,63.79999923706055,67.69999694824219,66.32257843017578,159859035.0
2013-09-01,67.6500015258789,73.6500015258789,65.1500015258789,67.44999694824219,66.07766723632812,210496198.0
2013-10-01,68.0,77.6500015258789,66.5999984741211,73.1500015258789,71.66170501708984,141928384.0
2013-11-01,72.94999694824219,78.9000015258789,69.0,71.9000015258789,70.4371337890625,116795550.0
2013-12-01,72.4000015258789,76.80000305175781,69.4000015258789,73.19999694824219,71.71067810058594,100118378.0
2014-01-01,73.5,75.19999694824219,60.5,62.099998474121094,60.83652114868164,93088885.0
2014-02-01,62.0,64.5,60.0,61.900001525878906,60.64059066772461,60990263.0
2014-03-01,61.95000076293945,71.19999694824219,60.099998474121094,70.6500015258789,69.21256256103516,92213117.0
2014-04-01,71.19999694824219,76.19999694824219,67.69999694824219,68.44999694824219,67.05731964111328,92204934.0
2014-05-01,68.44999694824219,107.1500015258789,66.94999694824219,94.6500015258789,92.7242660522461,240388356.0
2014-06-01,95.0,113.30000305175781,95.0,108.3499984741211,106.14552307128906,237915885.0
2014-07-01,108.80000305175781,110.9000015258789,89.1500015258789,92.5,90.61800384521484,173722564.0
2014-08-01,91.80000305175781,93.44999694824219,74.0999984741211,74.55000305175781,73.03321838378906,92806266.0
2014-09-01,75.0,78.94999694824219,68.25,70.30000305175781,68.86968994140625,118554605.0
2014-10-01,70.30000305175781,76.80000305175781,68.30000305175781,76.3499984741211,74.79659271240234,66414267.0
2014-11-01,76.94999694824219,80.75,65.75,67.69999694824219,66.32257843017578,178433237.0
2014-12-01,67.5,67.9000015258789,58.349998474121094,61.75,60.4936408996582,120286685.0
2015-01-01,61.25,65.9000015258789,58.849998474121094,65.0999984741211,63.775482177734375,92222966.0
2015-02-01,65.19999694824219,66.8499984741211,54.95000076293945,64.05000305175781,62.746849060058594,105789979.0
2015-03-01,62.95000076293945,63.400001525878906,53.70000076293945,56.5,55.350460052490234,75224479.0
2015-04-01,56.79999923706055,62.75,55.150001525878906,56.650001525878906,55.49740982055664,71884914.0
2015-05-01,56.650001525878906,60.900001525878906,52.04999923706055,52.849998474121094,51.77471923828125,80343174.0
2015-06-01,53.0,53.5,41.25,44.849998474121094,43.93748474121094,129132249.0
2015-07-01,44.75,46.95000076293945,40.29999923706055,42.650001525878906,41.782249450683594,94566628.0
2015-08-01,43.5,45.70000076293945,33.099998474121094,37.5,36.737030029296875,105538609.0
2015-09-01,37.0,43.54999923706055,34.0,43.0,42.125125885009766,91244147.0
2015-10-01,44.0,52.70000076293945,43.0,50.45000076293945,49.423553466796875,104695183.0
2015-11-01,50.400001525878906,53.5,46.29999923706055,52.5,51.43184280395508,121047863.0
2015-12-01,52.95000076293945,59.400001525878906,47.400001525878906,56.79999923706055,56.79999923706055,127501106.0
2016-01-01,57.20000076293945,61.25,46.650001525878906,50.70000076293945,50.70000076293945,211820259.0
2016-02-01,50.650001525878906,51.099998474121094,40.349998474121094,44.5,44.5,114369314.0
2016-03-01,44.900001525878906,49.95000076293945,44.349998474121094,49.400001525878906,49.400001525878906,85409470.0
2016-04-01,49.70000076293945,54.150001525878906,47.599998474121094,50.95000076293945,50.95000076293945,79117361.0
2016-05-01,50.400001525878906,53.900001525878906,46.45000076293945,52.0,52.0,73700947.0
2016-06-01,52.099998474121094,53.75,48.25,51.349998474121094,51.349998474121094,65230712.0
2016-07-01,51.349998474121094,56.45000076293945,51.04999923706055,54.349998474121094,54.349998474121094,70166573.0
2016-08-01,54.75,54.95000076293945,50.099998474121094,53.25,53.25,66530020.0
2016-09-01,53.25,54.20000076293945,46.20000076293945,47.650001525878906,47.650001525878906,60134132.0
2016-10-01,48.0,49.29999923706055,46.099998474121094,47.099998474121094,47.099998474121094,44322398.0
2016-11-01,47.150001525878906,47.70000076293945,38.04999923706055,41.70000076293945,41.70000076293945,60656991.0
2016-12-01,41.75,43.20000076293945,39.20000076293945,41.20000076293945,41.20000076293945,47872038.0
2017-01-01,41.20000076293945,46.400001525878906,41.099998474121094,44.79999923706055,44.79999923706055,44600085.0
2017-02-01,44.79999923706055,47.900001525878906,42.650001525878906,47.5,47.5,57395637.0
2017-03-01,47.599998474121094,48.900001525878906,45.45000076293945,48.099998474121094,48.099998474121094,69568153.0
2017-04-01,48.29999923706055,50.79999923706055,45.45000076293945,48.900001525878906,48.900001525878906,74036350.0
2017-05-01,48.900001525878906,49.20000076293945,39.0,41.29999923706055,41.29999923706055,85365509.0
2017-06-01,41.29999923706055,43.400001525878906,39.599998474121094,42.54999923706055,42.54999923706055,52099215.0
2017-07-01,42.099998474121094,46.20000076293945,41.849998474121094,45.349998474121094,45.349998474121094,56994081.0
2017-08-01,45.29999923706055,45.5,37.650001525878906,40.45000076293945,40.45000076293945,60453797.0
2017-09-01,40.650001525878906,46.099998474121094,39.099998474121094,41.099998474121094,41.099998474121094,98637122.0
2017-10-01,41.099998474121094,41.849998474121094,38.75,40.79999923706055,40.79999923706055,55012724.0
2017-11-01,41.0,42.400001525878906,34.599998474121094,38.0,38.0,82304910.0
2017-12-01,38.79999923706055,51.54999923706055,34.79999923706055,50.25,50.25,164475176.0
2018-01-01,50.900001525878906,65.19999694824219,45.099998474121094,45.75,45.75,800189557.0
2018-02-01,45.75,48.95000076293945,39.150001525878906,44.70000076293945,44.70000076293945,196170232.0
2018-03-01,44.900001525878906,45.29999923706055,35.70000076293945,36.099998474121094,36.099998474121094,113444964.0
2018-04-01,36.25,43.900001525878906,35.599998474121094,37.0,37.0,168958211.0
2018-05-01,37.0,39.79999923706055,32.400001525878906,36.400001525878906,36.400001525878906,223415768.0
2018-06-01,36.0,36.75,31.399999618530273,32.0,32.0,111304292.0
2018-07-01,32.099998474121094,34.0,28.799999237060547,33.5,33.5,138638408.0
2018-08-01,33.75,38.150001525878906,31.600000381469727,37.75,37.75,189026029.0
2018-09-01,37.900001525878906,39.29999923706055,24.850000381469727,26.100000381469727,26.100000381469727,198282914.0
2018-10-01,26.0,30.600000381469727,23.100000381469727,30.200000762939453,30.200000762939453,195871880.0
2018-11-01,30.5,32.70000076293945,28.899999618530273,29.149999618530273,29.149999618530273,143320635.0
2018-12-01,29.5,31.549999237060547,25.850000381469727,28.649999618530273,28.649999618530273,224352231.0
2019-01-01,28.950000762939453,30.950000762939453,25.700000762939453,26.5,26.5,180726959.0
2019-02-01,26.5,27.200000762939453,9.100000381469727,10.75,10.75,1708647450.0
2019-03-01,10.800000190734863,13.25,10.25,11.350000381469727,11.350000381469727,1407833249.0
2019-04-01,11.350000381469727,11.449999809265137,5.800000190734863,6.050000190734863,6.050000190734863,952848939.0
2019-05-01,6.050000190734863,8.550000190734863,5.050000190734863,7.449999809265137,7.449999809265137,1924419994.0
2019-06-01,7.449999809265137,7.849999904632568,3.950000047683716,4.150000095367432,4.150000095367432,1574274753.0
2019-07-01,4.199999809265137,4.550000190734863,2.950000047683716,3.549999952316284,3.549999952316284,372935074.0
2019-08-01,3.549999952316284,3.9000000953674316,2.700000047683716,3.25,3.25,265998876.0
2019-09-01,3.25,3.75,2.1500000953674316,2.200000047683716,2.200000047683716,349170981.0
2019-10-01,2.25,3.9000000953674316,1.7999999523162842,3.3499999046325684,3.3499999046325684,536928259.0
2019-11-01,3.3499999046325684,5.0,3.25,3.6500000953674316,3.6500000953674316,361083028.0
2019-12-01,3.5,3.700000047683716,3.049999952316284,3.5,3.5,245160878.0
2020-01-01,3.549999952316284,3.700000047683716,1.75,1.75,1.75,513660158.0
2020-02-01,1.7000000476837158,1.9500000476837158,1.600000023841858,1.75,1.75,266880324.0
2020-03-01,1.7000000476837158,1.75,1.0,1.25,1.25,208782599.0
2020-04-01,1.2999999523162842,2.299999952316284,1.25,2.299999952316284,2.299999952316284,103894485.0
2020-05-01,2.299999952316284,2.299999952316284,1.7000000476837158,1.899999976158142,1.899999976158142,182266972.0
2020-06-01,1.9500000476837158,4.25,1.899999976158142,4.25,4.25,202079165.0
2020-07-01,4.449999809265137,4.849999904632568,3.1500000953674316,3.299999952316284,3.299999952316284,841378945.0
2020-08-01,3.4000000953674316,4.099999904632568,3.299999952316284,3.4000000953674316,3.4000000953674316,518190997.0
2020-09-01,3.4000000953674316,3.5,2.5,2.75,2.75,302263727.0
2020-10-01,2.799999952316284,3.799999952316284,2.4000000953674316,3.5,3.5,653791951.0
2020-11-01,3.5,3.549999952316284,2.9000000953674316,3.0999999046325684,3.0999999046325684,210532097.0
2020-12-01,3.0999999046325684,4.25,3.0,3.4000000953674316,3.4000000953674316,240724595.0
2021-01-01,3.3499999046325684,3.950000047683716,3.1500000953674316,3.299999952316284,3.299999952316284,226042651.0
2021-02-01,3.3499999046325684,4.25,3.049999952316284,4.25,4.25,507007850.0
2021-03-01,4.449999809265137,5.599999904632568,4.099999904632568,4.349999904632568,4.349999904632568,959993940.0
2021-04-01,4.400000095367432,5.099999904632568,4.150000095367432,4.849999904632568,4.849999904632568,597732251.0
2021-05-01,4.849999904632568,9.0,4.75,8.649999618530273,8.649999618530273,1976123808.0
2021-06-01,8.949999809265137,18.25,8.300000190734863,15.0,15.0,1032601587.0
2021-07-01,14.25,14.949999809265137,11.100000381469727,12.050000190734863,12.050000190734863,461547439.0
2021-08-01,12.449999809265137,13.649999618530273,9.199999809265137,11.399999618530273,11.399999618530273,289269688.0
2021-09-01,11.300000190734863,14.850000381469727,10.850000381469727,13.649999618530273,13.649999618530273,441047904.0
2021-10-01,13.5,17.700000762939453,13.300000190734863,14.100000381469727,14.100000381469727,438086761.0
2021-11-01,13.699999809265137,15.050000190734863,12.300000190734863,12.899999618530273,12.899999618530273,307765344.0
2021-12-01,13.0,14.699999809265137,12.199999809265137,13.600000381469727,13.600000381469727,264529211.0
2022-01-01,13.75,16.75,13.449999809265137,14.800000190734863,14.800000190734863,612567500.0
2022-02-01,15.050000190734863,19.25,12.5,13.050000190734863,13.050000190734863,917084403.0
2022-03-01,13.050000190734863,14.600000381469727,12.25,13.5,13.5,471275243.0
2022-04-01,13.5,17.0,13.399999618530273,14.25,14.25,538217934.0
2022-05-01,14.199999809265137,14.649999618530273,11.5,12.600000381469727,12.600000381469727,317210297.0
2022-06-01,12.800000190734863,14.699999809265137,10.949999809265137,11.5,11.5,330204424.0
2022-07-01,11.600000381469727,12.75,11.100000381469727,12.399999618530273,12.399999618530273,222369251.0
2022-08-01,12.5,17.149999618530273,12.25,16.799999237060547,16.799999237060547,957441926.0
2022-09-01,16.75,25.0,15.75,16.399999618530273,16.399999618530273,1568880305.0
2022-10-01,16.700000762939453,18.149999618530273,15.899999618530273,16.100000381469727,16.100000381469727,119806162.0
2022-11-01,16.200000762939453,17.399999618530273,14.899999618530273,16.049999237060547,16.049999237060547,148895202.0
