Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,775.0,783.0,420.04998779296875,519.8499755859375,448.94293212890625,13311591.0
2008-02-01,525.0,566.0,438.0,512.1500244140625,442.2932434082031,8107659.0
2008-03-01,500.0,580.0,447.0,512.9500122070312,442.9841003417969,6127786.0
2008-04-01,513.0,556.0,442.25,498.54998779296875,430.54815673828125,8331170.0
2008-05-01,498.54998779296875,525.0,478.0,509.20001220703125,439.7455139160156,5075057.0
2008-06-01,510.0,516.9500122070312,339.8999938964844,372.70001220703125,321.8640441894531,4890583.0
2008-07-01,375.0,479.8999938964844,340.1000061035156,450.6499938964844,389.1817626953125,7236171.0
2008-08-01,450.0,473.1000061035156,390.3500061035156,414.54998779296875,361.49468994140625,5196564.0
2008-09-01,414.54998779296875,483.8999938964844,380.0,472.3500061035156,411.8972473144531,6848101.0
2008-10-01,485.0,523.9000244140625,323.04998779296875,484.95001220703125,422.8847351074219,7396749.0
2008-11-01,475.1000061035156,560.0,380.6499938964844,394.3500061035156,343.8799133300781,9033842.0
2008-12-01,397.8999938964844,522.0,329.8500061035156,501.75,437.53460693359375,6861399.0
2009-01-01,501.0,540.0,410.8500061035156,453.04998779296875,395.0673522949219,3798907.0
2009-02-01,449.8500061035156,489.54998779296875,380.1499938964844,404.3500061035156,352.60009765625,2359016.0
2009-03-01,404.3500061035156,545.0,390.1499938964844,518.3499755859375,452.01007080078125,4917769.0
2009-04-01,523.75,593.75,510.0,542.0,472.6332092285156,5078539.0
2009-05-01,542.0,660.0,457.3500061035156,467.79998779296875,407.92962646484375,9143749.0
2009-06-01,528.0,562.0,440.04998779296875,475.04998779296875,414.251708984375,27810862.0
2009-07-01,478.0,520.0,450.0,505.29998779296875,440.6302185058594,9535816.0
2009-08-01,496.0,536.0,460.1000061035156,502.54998779296875,442.2811279296875,7068678.0
2009-09-01,501.8500061035156,517.8499755859375,470.0,484.8500061035156,426.703857421875,5179719.0
2009-10-01,483.0,497.95001220703125,384.1000061035156,391.45001220703125,344.5049743652344,5229935.0
2009-11-01,389.0,398.3999938964844,335.0,381.25,335.5281677246094,4624634.0
2009-12-01,382.5,396.0,334.1000061035156,336.1499938964844,295.8368835449219,6352893.0
2010-01-01,336.5,377.70001220703125,306.20001220703125,320.3999938964844,281.9756774902344,8315610.0
2010-02-01,321.5,332.8999938964844,277.25,282.6000061035156,248.7089080810547,4064758.0
2010-03-01,282.6000061035156,301.5,271.79998779296875,280.70001220703125,247.0367431640625,4136227.0
2010-04-01,282.0,293.5,268.1000061035156,270.29998779296875,237.88400268554688,2709964.0
2010-05-01,269.0,274.8999938964844,231.10000610351562,245.25,215.83811950683594,3973849.0
2010-06-01,236.0,265.75,225.0,262.29998779296875,230.8433837890625,5613754.0
