Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,113.9000015258789,131.9949951171875,90.30000305175781,124.61499786376953,108.67034149169922,10311740.0
2008-02-01,126.0,126.0,104.0,111.5,97.23341369628906,7361210.0
2008-03-01,110.0,120.80000305175781,105.19999694824219,119.98999786376953,104.63710021972656,24296050.0
2008-04-01,120.0,128.5,112.68499755859375,128.02999877929688,111.64837646484375,2127750.0
2008-05-01,128.02999877929688,133.39999389648438,119.5,128.58999633789062,112.13670349121094,1904020.0
2008-06-01,129.0050048828125,131.97000122070312,110.55500030517578,114.92500305175781,100.22017669677734,6225620.0
2008-07-01,115.20999908447266,123.0,99.99500274658203,120.44499969482422,105.89729309082031,4047580.0
2008-08-01,120.0,129.99000549316406,118.0,122.92500305175781,108.07776641845703,3028370.0
2008-09-01,121.0999984741211,124.9000015258789,113.0,118.71499633789062,104.37622833251953,3709200.0
2008-10-01,118.0,118.5,82.55000305175781,95.48500061035156,83.95201110839844,8928430.0
2008-11-01,98.0,99.5,86.5,88.95500183105469,78.76343536376953,7109720.0
2008-12-01,91.0,91.5,83.0199966430664,89.49500274658203,79.2415771484375,5786300.0
2009-01-01,88.11000061035156,94.4000015258789,70.00499725341797,78.875,69.83830261230469,12199120.0
2009-02-01,78.1050033569336,84.0999984741211,70.20999908447266,78.63999938964844,69.63023376464844,5156390.0
2009-03-01,78.5,80.98999786376953,70.00499725341797,78.63500213623047,69.62579345703125,8594960.0
2009-04-01,79.30000305175781,94.80000305175781,76.50499725341797,89.18000030517578,78.9626693725586,4560670.0
2009-05-01,89.18000030517578,117.4800033569336,88.0,108.0,95.62643432617188,7232390.0
2009-06-01,108.80000305175781,119.62999725341797,104.95999908447266,118.77999877929688,105.17140197753906,3208900.0
2009-07-01,117.56999969482422,142.1999969482422,110.19999694824219,141.13999938964844,126.22044372558594,7319200.0
2009-08-01,141.10000610351562,144.7949981689453,110.0,140.02999877929688,125.22779846191406,5878800.0
2009-09-01,141.5,142.9949951171875,133.5,140.5749969482422,125.71517181396484,8121850.0
2009-10-01,140.5749969482422,172.2899932861328,138.0,164.22500610351562,146.86521911621094,7596180.0
2009-11-01,163.3000030517578,173.97500610351562,161.5,167.97000122070312,150.97885131835938,9868260.0
2009-12-01,166.5,182.0,156.0,179.72000122070312,161.54022216796875,5465660.0
2010-01-01,179.1999969482422,192.8000030517578,171.16000366210938,185.22000122070312,166.48390197753906,6485360.0
2010-02-01,186.9949951171875,203.10000610351562,171.21499633789062,180.9949951171875,162.6863555908203,10428660.0
2010-03-01,180.9949951171875,209.60000610351562,175.60000610351562,203.88499450683594,183.2607879638672,12792470.0
2010-04-01,206.89999389648438,211.8000030517578,200.60499572753906,207.8800048828125,186.85171508789062,7137320.0
2010-05-01,207.0,221.3000030517578,201.02999877929688,208.61000061035156,187.50782775878906,5811190.0
2010-06-01,209.5,246.8800048828125,202.3000030517578,230.17999267578125,206.89590454101562,13685750.0
2010-07-01,232.9949951171875,270.3999938964844,227.52999877929688,260.3349914550781,235.84893798828125,25068010.0
2010-08-01,260.6000061035156,282.7300109863281,258.010009765625,276.2650146484375,250.2806854248047,20232320.0
2010-09-01,279.30999755859375,291.489990234375,265.0,266.32000732421875,241.2710723876953,30600450.0
2010-10-01,269.79998779296875,295.5,249.0,268.7749938964844,243.49510192871094,20203130.0
2010-11-01,270.1000061035156,282.20001220703125,245.0,264.8900146484375,240.74818420410156,16812510.0
2010-12-01,263.5350036621094,302.7300109863281,261.04998779296875,287.8699951171875,261.6338195800781,11710950.0
2011-01-01,289.79998779296875,293.739990234375,248.2050018310547,257.75,234.25894165039062,19013510.0
2011-02-01,257.4949951171875,262.5050048828125,236.39999389648438,240.07000732421875,218.19024658203125,20141680.0
2011-03-01,242.47500610351562,264.29998779296875,241.0,252.5800018310547,229.5601348876953,13838240.0
2011-04-01,256.8949890136719,278.0,251.10000610351562,277.4599914550781,252.1725616455078,12397870.0
2011-05-01,277.5,338.70001220703125,263.7099914550781,313.3399963378906,284.7825012207031,50741900.0
2011-06-01,314.510009765625,323.0,290.1000061035156,318.510009765625,289.4813232421875,19603640.0
